"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"8/18/22 14:00","Flushing","NY","USA","Diamond","1-2 minutes","Diamond Shaped Object","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171203.html","248X2022.09.15.20.54.06",FALSE
"8/18/22 07:23","fraserburgh","Aberdeen","United Kingdom","Rectangle","dissapered 3seconds after","i seen it for a second and then i tried to take another photo but it was gone","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171220.html","249X2022.09.15.20.54.06",FALSE
"8/18/22 03:20","","CA","USA","Unknown","20 minutes","First 2 then 5 total UAP well above FL470","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171341.html","250X2022.09.15.20.54.06",FALSE
"8/18/22 00:05","Ashville","NC","USA","Unknown","15 seconds","Loud electric ringing noise, shaking floor, sputtering engine noise.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171200.html","251X2022.09.15.20.54.06",FALSE
"8/17/22 22:30","Benton","IL","USA","Sphere","Approx 5 mins","Orange orb in sky going south south west","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171218.html","252X2022.09.15.20.54.06",FALSE
"8/17/22 22:05","Waterlooville","","United Kingdom","Unknown","1-5 minutes","A shape making sharp turns and emitting we think EM radiation.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171204.html","253X2022.09.15.20.54.06",FALSE
"8/17/22 21:34","Midland","WA","USA","Circle","5 min","No noise bright orange flying in pattern","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171307.html","254X2022.09.15.20.54.06",FALSE
"8/17/22 21:30","Fredericksburg","VA","USA","Light","3 minutes","White light with no blinking lights and no sound flew from the west then turned to the north.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171193.html","255X2022.09.15.20.54.06",FALSE
"8/17/22 20:42","New port richey","FL","USA","Circle","10 minutes","Sitting from the back patio, the area got completely quiet and a glowing orb appeared over the fence, above the street.","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171327.html","256X2022.09.15.20.54.06",FALSE
"8/17/22 19:40","Meerut","Uttar Pradesh","India","Sphere","1 or 2 mins","Appearance of 1 uap fast moving","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171183.html","257X2022.09.15.20.54.06",FALSE
"8/17/22 19:20","Meerut","Uttar Pradesh","India","Sphere","15 mins","Initially there was 1 uap than 2 more appeared, later on 3 more were there","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171172.html","258X2022.09.15.20.54.06",FALSE
"8/17/22 18:13","Las Vegas, NV","NV","USA","Changing","1:13 seconds","Colorful Shapeshifting UFO","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171420.html","259X2022.09.15.20.54.06",FALSE
"8/17/22 07:30","Wallace","NC","USA","Diamond","10 seconds","It was very high up and diamond shaped.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171357.html","260X2022.09.15.20.54.06",FALSE
"8/17/22 05:02","St.Charles","IL","USA","Light","8 sec of what i saw","it was about the size of the moon in perspective from where i was a incredibly bright light and extremely fast","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171179.html","261X2022.09.15.20.54.06",FALSE
"8/17/22 04:06","Eagle river","","","Circle","1:49 min","It was moving in a fast circle but juerking side to side and up and down. Then vanished","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171196.html","262X2022.09.15.20.54.06",FALSE
"8/17/22 02:38","Rising Fawn","GA","USA","Diamond","Less than one minute","Lightning strike off in distance. Craft was low to the ground hovering over a power line. Four lights undercarriage and no sound.","9/9/22","Yes","https://www.nuforc.org/webreports/reports/171/S171198.html","263X2022.09.15.20.54.06",FALSE
"8/16/22 22:50","Summerfield","FL","USA","Light","3-4 seconds","Bright white sphere streaking across the sky","9/9/22","","https://www.nuforc.org/webreports/reports/171/S171184.html","264X2022.09.15.20.54.06",FALSE
