"","Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"777","2/1/22 16:30","Jupiter","FL","USA","Disk","40 seconds","Bright silver object","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166559.html","273X2022.04.30.18.48.21",FALSE
"778","2/1/22 09:56","Evansville","IN","USA","Unknown","<2 minutes","Witnessed a shimmery/metallic object move at a high rate of speed from right to left, left to right, and then sit stationary","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166550.html","274X2022.04.30.18.48.21",FALSE
"779","2/1/22 06:08","Cave Springs","AR","USA","Cross","5-10 seconds","X or Plus Sign shape moveing slow and silent upward angle","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166553.html","275X2022.04.30.18.48.21",FALSE
"780","2/1/22 00:45","Newport","WA","USA","Unknown","approximately 30 minutes","Hovering object, possibly disc-shaped, with many red, yellow, blue and green lights that were in constant motion","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166517.html","276X2022.04.30.18.48.21",FALSE
"781","1/31/22 21:40","Columbus","IN","USA","Triangle","1 or 2 minutes","Triangular object hovering in one spot, dark in color","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166515.html","277X2022.04.30.18.48.21",FALSE
"782","1/31/22 20:32","New River","AZ","USA","Cross",NA,"This UFO was inbound to PHX on the Northwest Jet Arrival, just like the March 13, 1997 mass sighting.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166538.html","278X2022.04.30.18.48.21",FALSE
"783","1/31/22 20:00","Blairsville","GA","USA","Other","2 minutes","Looked like the moon looks behind a cloud but moving","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166503.html","279X2022.04.30.18.48.21",FALSE
"784","1/31/22 19:55","Sound Beach","NY","USA","Changing","50 seconds","A huge very bright ring shape flying towards my house and changing shape, photograps look like disc and Chevron shape","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166513.html","280X2022.04.30.18.48.21",FALSE
"785","1/31/22 19:49","Marshall","NC","USA","Light","2 minutes 30 seconds","Looked like an out of focus moon moving slowly from north east to west.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166512.html","281X2022.04.30.18.48.21",FALSE
"786","1/31/22 19:48","Hanover (Canada)","Ontario","Canada","Light","Last about 5 minutes","It was a ball of light moving north to south quickly then disappeared","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166501.html","282X2022.04.30.18.48.21",FALSE
"787","1/31/22 19:48","Trent Hills (Canada)","Ontario","Canada","Light","5 minutes","Bright white light within a white haze","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166489.html","283X2022.04.30.18.48.21",FALSE
"788","1/31/22 19:46","Port Allegheny","PA","USA","Circle",NA,"I got a photo","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166514.html","284X2022.04.30.18.48.21",FALSE
"789","1/31/22 19:46","Warsaw","MO","USA","Unknown","5 minutes","Bright object approached from north & projected a large circular symbol on clouds. Symbol was like a 2 armed spiral galaxy. No sound.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166527.html","285X2022.04.30.18.48.21",FALSE
"790","1/31/22 19:40","Smilax","KY","USA","Sphere","2 minutes","Strange Sphere over Smilax","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166488.html","286X2022.04.30.18.48.21",FALSE
"791","1/31/22 19:38","Akron","OH","USA","Sphere","120 seconds","Object was bright white to bluish white. The night was completely clear but the object looked like it had a fog or cloud around it.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166534.html","287X2022.04.30.18.48.21",FALSE
"792","1/31/22 19:06","Orlando","FL","USA","Oval","Few kinutes","I look up at the sky and photograph quite often. What I saw yesterday evening was different.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166535.html","288X2022.04.30.18.48.21",FALSE
"793","1/31/22 19:06","Jacksonville","FL","USA","Light","6 seconds","Bright dancing light that was about 40 feet in the air, then vanished.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166524.html","289X2022.04.30.18.48.21",FALSE
"794","1/31/22 18:55","Memphis (over)","TN","USA","Light","5 minutes","I<U+0092>m a commercial airline pilot.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166516.html","290X2022.04.30.18.48.21",FALSE
"795","1/31/22 18:55","Noble","OK","USA","Disk","5 minutes","We were outside and we saw a bright light so we recorded it and checked flight radars and it didn<U+0092>t show up","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166504.html","291X2022.04.30.18.48.21",FALSE
"796","1/31/22 18:50","Marion","SD","USA","Light","Less then 60 seconds","White dot with 3 cloudy rings with top and bottom truncated. Diameter 2 ft of my vision. Fades to nothing in 60 Seconds","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166544.html","292X2022.04.30.18.48.21",FALSE
"797","1/31/22 18:50","Clarksville Sango area","TN","USA","Cylinder","3-4 minutes","large tree size mass like a glowing round clous movingfrom north to south then changed into a cylindrical shape and headed west","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166493.html","293X2022.04.30.18.48.21",FALSE
"798","1/31/22 18:50","Owasso","OK","USA","Light","5 minutes","Moving point of light (a satellite?) surrounded by a spiral shaped haze in an otherwise crystal clear night","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166518.html","294X2022.04.30.18.48.21",FALSE
"799","1/31/22 18:50","Russellville","AR","USA","Changing","10 minutes","Spiral ufo emitting some type of trail","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166502.html","295X2022.04.30.18.48.21",FALSE
"800","1/31/22 18:50","Fort Smith","AR","USA","Circle","2min","This object was traveling from the north to the south.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166536.html","296X2022.04.30.18.48.21",FALSE
"801","1/31/22 18:50","Sioux Falls","SD","USA","Unknown","5 minutes","We were walking and saw a weird non-blinking shape","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166499.html","297X2022.04.30.18.48.21",FALSE
"802","1/31/22 18:50","Russellville","SD","USA","Changing","10 min","Spiral ufo changing shape","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166496.html","298X2022.04.30.18.48.21",FALSE
"803","1/31/22 18:49","Puryear","TN","USA","Circle","Four minutes.","Big white orb moving south across the sky at a fast pace, and then vanished.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166495.html","299X2022.04.30.18.48.21",FALSE
"804","1/31/22 18:48","Colt","AR","USA","Unknown","10 mins","Elliptical light inside cloud formation moving south at a slow speed.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166510.html","300X2022.04.30.18.48.21",FALSE
"805","1/31/22 18:48","Lead Hill","AR","USA","Other","6:48-6:57pm","Brightly lit object appeared at 6:48pm at 20<U+00B0> above horizon approximately center between polaris and cassiopia","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166494.html","301X2022.04.30.18.48.21",FALSE
"806","1/31/22 18:47","Yankton","SD","USA","Cigar","~8 minutes","I first saw this cigar shape fairly brightin the northern sky, there was glowing around it on two sides, like if it was shining light.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166492.html","302X2022.04.30.18.48.21",FALSE
"807","1/31/22 18:45","Granby","MO","USA","Other","4 minutes","Swirling Vortex with a halo, White bluish in color, moving from the north to the southwest.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166528.html","303X2022.04.30.18.48.21",FALSE
"808","1/31/22 18:45","Springdale","AR","USA","Sphere","18 minutes","Spiraling slowly southwest","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166491.html","304X2022.04.30.18.48.21",FALSE
"809","1/31/22 18:45","Frontenac","MN","USA","Oval","5-6 minutes","white light in oval shape surrounded by a cloud","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166552.html","305X2022.04.30.18.48.21",FALSE
"810","1/31/22 18:45","Coffeyville","KS","USA","Triangle","5 minutes","Saw a spiral form","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166498.html","306X2022.04.30.18.48.21",FALSE
"811","1/31/22 18:26","Swansboro","NC","USA","Unknown",NA,"Objects coming out of a luminous cloud","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166507.html","307X2022.04.30.18.48.21",FALSE
"812","1/31/22 18:15","North Topsail Beach","NC","USA","Sphere","10-15 minutes","2 white orb/spheres in the sky with white cloud mist","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166511.html","308X2022.04.30.18.48.21",FALSE
"813","1/31/22 18:15","Jupiter","FL","USA","Formation","2-3 min","Spores near launch of space x  ((NUORC Note:  Lens flare fom nearby LED street llamp?? PD))","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166506.html","309X2022.04.30.18.48.21",FALSE
"814","1/31/22 18:14","Miami","FL","USA","Diamond","5mins","It went sideways and then straight into the sky disappearing","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166605.html","310X2022.04.30.18.48.21",FALSE
"815","1/31/22 18:00","North Woodstock","NH","USA","Star","10 seconds","A strange star that Vanished","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166508.html","311X2022.04.30.18.48.21",FALSE
"816","1/31/22 17:35","Draper","UT","USA","Sphere","20 - 25 minutes","We saw a light hovering that appeared to have another smaller orbiting sphere, it appeared out of nowhere and disappeared as suddenly","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166532.html","312X2022.04.30.18.48.21",FALSE
"817","1/31/22 07:30","Kingsport","TN","USA","Other","Until 8:04 AM","Very bright and pill shaped/horizontal flat","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166463.html","313X2022.04.30.18.48.21",FALSE
"818","1/31/22 06:55","Derby (UK/England)","Derbyshire","United Kingdom","Triangle","Captured on a photo","Caught on camera","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166649.html","314X2022.04.30.18.48.21",FALSE
"819","1/30/22 23:40","Pinellas park","FL","USA","Circle","2-3 minutes","We were leaving the work and as we were about to turn on the road we saw a cluster of 3 orange lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166636.html","315X2022.04.30.18.48.21",FALSE
"820","1/30/22 18:40","Fresno","CA","USA","Star","2 to 5 minutes","Many red lights on the east side of Audubon that looked almost like stars that formed a disorganized triangle.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166455.html","316X2022.04.30.18.48.21",FALSE
"821","1/29/22 21:06","Phoenix","AZ","USA","Circle","1 minute and 30 seconds","Moving lights moving somewhat in sync crossed half the sky and disappeared/went out one at a time","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166542.html","319X2022.04.30.18.48.21",FALSE
"822","1/29/22 20:45","Vienna","VA","USA","Cigar","7 sec","Silent, dark, broadside cigar.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166484.html","320X2022.04.30.18.48.21",FALSE
"823","1/29/22 19:00","Huntsville","AL","USA","Circle","~1hr also at 545AM","At a glance it looked like a star then I felt a burning sensation and zoomed video and noticed the pulsing or thrusting.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166481.html","321X2022.04.30.18.48.21",FALSE
"824","1/29/22 14:46","Sacramento","CA","USA","Changing","Seen it for about 45 min","It hovered","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166482.html","322X2022.04.30.18.48.21",FALSE
"825","1/29/22 06:48","Evans City","PA","USA","Oval","More than 25 minutes","Object in sky that hovered and glowed dim to bright for long time","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166448.html","323X2022.04.30.18.48.21",FALSE
"826","1/29/22 05:10","Peakhurst Heights","New South Wales","Australia","Circle","4-5minutes","objects where flying on a line formation one behind the other. around 20 to 30 objects were count","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166454.html","324X2022.04.30.18.48.21",FALSE
"827","1/29/22 00:06","San Antonio","TX","USA","Star","7 seconds","Beautiful LARGE white-tailed shooting star","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166451.html","325X2022.04.30.18.48.21",FALSE
"828","1/28/22 21:15","Yelm","WA","USA","Triangle","5 minutes","20+ triangular craft hovering in sky above us","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166988.html","326X2022.04.30.18.48.21",FALSE
"829","1/28/22 20:45","Tacoma","WA","USA",NA,"4 minutes","Strange moving object in the sky","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166842.html","327X2022.04.30.18.48.21",FALSE
"830","1/28/22 20:45","Surga Grove","NC","USA","Circle","10 maybe less min","It was round but had little windows on sides then later we had a orb about 30 foot off ground","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166610.html","328X2022.04.30.18.48.21",FALSE
"831","1/28/22 20:28","Castro Valley","CA","USA","Circle","30minutes","Three huge orbs in a V formation above the hilltop in California","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166485.html","329X2022.04.30.18.48.21",FALSE
"832","1/28/22 18:15","Jacksonville","FL","USA","Formation","20 seconds or so","Three orange perfectly symmetrical triangle formation lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166529.html","330X2022.04.30.18.48.21",FALSE
"833","1/28/22 15:00","Lincoln","NE","USA","Triangle","1 to 2 minutes","The craft flew over, without sound, made a turn and disappeared into the clouds.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166608.html","331X2022.04.30.18.48.21",FALSE
"834","1/28/22 13:52","Fort Payne","AL","USA","Circle","20 seconds","We were checking our security cameras again today and we caught this UAP.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166442.html","332X2022.04.30.18.48.21",FALSE
"835","1/28/22 00:32","Newman","IL","USA","Light","11 seconds","Surveillance caught this object spinning in One Direction & it completely stops & shoots out a bright light then spins the other direct","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166579.html","334X2022.04.30.18.48.21",FALSE
"836","1/27/22 22:40","Palmerston North","Manawatu-Wanganui Region","New Zealand","Triangle","10 seconds","3 lights in a triangle formation moving reasonably fast and low with no sound and a clear night sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166422.html","335X2022.04.30.18.48.21",FALSE
"837","1/27/22 21:57","Bakersfield","CA","USA","Triangle","Night","It's looked Like 5 or six white owls Flying in Perfect formation at very high Speeds and No sound .","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166424.html","336X2022.04.30.18.48.21",FALSE
"838","1/27/22 21:30","Cheney","WA","USA","Other",NA,"Strange shape in the sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166480.html","337X2022.04.30.18.48.21",FALSE
